date,USA,Europe,Japan,AsiaExJP,EM,China,India,Korea,Taiwan,World,ACWI
2002-04-30,-0.067316808721082602,-0.0076621782466788999,0.056583573064913656,0.0024536878952651216,0.0063895043737220393,0.042752628181345391,-0.044708589562118352,-4.6507581136088972e-05,-0.022033835097898538,-0.034580839339493692,-0.032576099879982161
2002-05-31,-0.007936731463958251,-0.0030667687604392316,0.060470353095994321,-0.017902216356045116,-0.016307094236481513,0.015203670919117115,-0.065120931275585478,0.0030867507212420956,-0.04049426581968725,0.0016659538073622606,0.0007799358843118805
2002-06-28,-0.079676928787077231,-0.035333154392305978,-0.053517626341243157,-0.045765875399143577,-0.078277542386351998,-0.03415978637976181,0.029532765696169881,-0.038205151183891409,-0.088221786920734929,-0.062776648722937853,-0.06336357250664576
2002-07-31,-0.074944363808789591,-0.11795976457484016,-0.071996574550848624,-0.041197871904481577,-0.079526582528169729,-0.044688697559437905,-0.074745406487680438,-0.026849669082218895,-0.064747705037761671,-0.088151393286226717,-0.087828967509018641
2002-08-30,0.004278420239940248,-0.00018302171608254364,-0.010675298768763827,-0.011111326789378522,0.015165336352586017,-0.019636691152883471,0.059819964331516658,0.0042652362992577197,-0.050214555640836128,0.0017062146195734389,0.0022206770545179894
2002-09-30,-0.12019511333660635,-0.14104538739850808,-0.04572272961128284,-0.12882209307342912,-0.11420397694761937,-0.082969908260558861,-0.04999133520795971,-0.15297098731139422,-0.16395935757470248,-0.11664654908493866,-0.11655306700531304
2002-10-31,0.086512238348243176,0.092264420193428676,-0.072143618911004376,0.047092337963285012,0.062946868801611378,0.005701985050747072,-0.0018068672569897758,0.048492536738982309,0.10458536627931769,0.071095781620967871,0.070785680036377918
2002-11-29,0.057927990394632346,0.047935747830720091,0.039643909014642507,0.065629832264856802,0.066555669340536999,0.040542002893396517,0.098940142725918029,0.12011680611879548,0.020858184977926787,0.0523684730733689,0.052914105384318066
2002-12-31,-0.062807098875575881,-0.036935216268689328,-0.026045794931067848,-0.064316673631653457,-0.033828954421321465,-0.038511005127279091,0.052548510736338705,-0.13510820929389447,-0.062133598212793635,-0.049806127023381129,-0.049176647511092561
2003-01-31,-0.024844610632304785,-0.048463630023355561,-0.041378163971169293,0.01655423723559277,-0.004420151207775439,0.046719054420090327,-0.042151571635301865,-0.044386514340924055,0.11460299079926896,-0.030948111491274379,-0.029880574819163359
2003-02-28,-0.015934337641290226,-0.033179546183816862,0.0058306937735296211,-0.056284489946790077,-0.028498818121161146,-0.025253980472220827,0.014144280537231293,-0.050569810812755883,-0.12834803496566816,-0.017656444109687121,-0.018096151517197501
2003-03-31,0.0088642347487291866,-0.015031450154501129,-0.046308233696547331,-0.051822096554074618,-0.028973898231720564,-0.039242855695961296,-0.077480990179998821,-0.099991862885772526,-0.014836319579413412,-0.0033062956251591492,-0.0043266546705167091
2003-04-30,0.079876388975237508,0.12652009840821002,-0.0078459702215430503,0.043887442775596565,0.085192498123361216,0.0013000131517792574,-0.044705007365972368,0.13278338965793005,-0.028130509930299228,0.084909344343372023,0.084919886624018059
2003-05-30,0.051736905206124124,0.062844722677935644,0.047350239954615507,0.082330016117328181,0.069056307909244025,0.12022635311189118,0.078355260432298582,0.059374113715220264,0.099315526541081653,0.055372230032227708,0.05591332491121024
2003-06-30,0.011891956773290028,0.0095957097672971555,0.071139172193661254,0.074942391983849888,0.055139067052309455,0.062134214631446902,0.13347179091294245,0.076036686589930846,0.072167166310813713,0.017034976317023769,0.01854136748063848
2003-07-31,0.017991526001440706,0.020111220324201651,0.039782355219264612,0.088084402958741911,0.060326285248909185,0.094509781788912284,0.066193553472014582,0.10343273516165036,0.11481163522812332,0.019988894469211094,0.021645738714211472
2003-08-29,0.018108936802773586,-0.0018903742320540628,0.10018500064939066,0.067153924165887419,0.064773531126577313,0.06441487139759737,0.12143729815200795,0.056113316803379894,0.084417615827489176,0.02125472763026125,0.023112971845964982
2003-09-30,-0.012024378726114076,0.020138158392375198,0.057602599709926067,-0.0093965052364218,0.007256395688159497,0.0077112482771151689,0.056029023662874759,-0.066435787032253307,0.0059906229386605964,0.00600033380903486,0.0060548387570110917
2003-10-31,0.055063991148912368,0.064753549233069863,0.044751731367591668,0.097246026145466929,0.081655808664080926,0.14147610647121772,0.09965863961780011,0.10802732451408574,0.066381282356703847,0.057553667527499554,0.058623144175799072
2003-11-28,0.009137121453988744,0.04168069503868313,-0.031357741917612127,-0.014993945551999507,0.012094171633056381,0.0099973793549439274,0.024168957395273565,-0.0017459610410093646,-0.060295699691263797,0.015001282110364582,0.014870843803902222
2003-12-31,0.050165235186703801,0.078926574543828079,0.067037049764850448,0.070057590475519807,0.0699053531237077,0.14498984300447623,0.14943728416759364,0.027590825838625075,0.023953957270618317,0.06077555621623449,0.061187463442246189
2004-01-30,0.017629265658552433,0.011623277499841333,0.017930595939621884,0.050361148144451591,0.034325453519377623,-0.0064640622061692991,-0.024479298087942299,0.097100709063647608,0.083953203034011464,0.015918506202612846,0.016755211652206264
2004-02-27,0.011562595591596147,0.028868574674744039,-0.0029412268786711319,0.036123288164520179,0.044836754726027044,0.060368714569950944,-0.012545750544495879,0.03516914865576215,0.03871788659674754,0.016606614414989694,0.017937835787741076
2004-03-31,-0.016402032304865456,-0.031659665606841018,0.12599147376467146,-0.0069561158429627366,0.012420437094655951,-0.088012326121713294,0.023224185063575885,0.036869865389362856,-0.025946136390753022,-0.0066577277526981013,-0.0057308708162966708
2004-04-30,-0.015816237831975586,-0.0083287802873063827,-0.055742065078432899,-0.063541939099245562,-0.085427874884293292,-0.14001859604622588,-0.016558197368694592,-0.065573297730593963,-0.069498221346046024,-0.020694121889125307,-0.023767130943056342
2004-05-31,0.012736735931322761,0.016109928802212292,-0.035743967878535399,-0.0460379418905821,-0.02015199305845387,0.066432954727011356,-0.17138795311504473,-0.06859515361112753,-0.02724543695929222,0.0090697513811119779,0.0077346844133897776
2004-06-30,0.018274040173597177,0.013287048103239637,0.052454883437274773,-0.014330471860729251,0.0042502747054357507,-0.0061413659903347259,0.0037831670255396429,-0.024707637934932247,-0.028977008979265587,0.020320935918308202,0.019590971036437761
2004-07-30,-0.035016840237258907,-0.027905140046303158,-0.061110081373735914,-0.036736899873887105,-0.018475102367831658,0.0036821695242183284,0.068983920413257002,-0.085353296712641649,-0.081305156900425529,-0.033194805126753234,-0.032526221030489529
2004-08-31,0.0045800897247915365,0.00060319052179752997,0.0072175135260195561,0.04451786141107273,0.040632690760131707,0.0041047727821624039,-0.00030891378712597959,0.090506167298757753,0.070351319768549206,0.0043855886674033706,0.0060754932518580079
2004-09-30,0.010478593630803645,0.039321632992000345,-0.023737642182806825,0.041844298830353142,0.056091863058601657,0.071525703535925272,0.081556703237108424,0.035485784946836935,0.0010718948800617536,0.018740832334700787,0.020549348922735338
2004-10-29,0.014799609086542062,0.035459471401684511,0.02577757398220629,0.0091474932398799159,0.02361194252103874,-0.02466715766187072,0.036592987998636202,0.019705574474117013,-0.0026739178980868888,0.024175817153737893,0.02414889323560615
2004-11-30,0.03975142526571538,0.070794391985078781,0.04713299813190764,0.091772899818771167,0.088535266257726286,0.095884993267926821,0.11540026855033665,0.10160045229370791,0.061902311260317554,0.051197972359187958,0.053072736275193259
2004-12-31,0.033976833757984645,0.041475113169178818,0.050017924106750752,0.031940641656022457,0.046910348545858592,-0.017983895519392789,0.07057938093888419,0.027094535225472283,0.0657741737982519,0.037462544590423072,0.037953696788540207
2005-01-31,-0.025358176169411245,-0.01870831609083675,-0.023496219228340123,0.016876423168583853,0.0025365125954864435,-0.02202012631351255,-0.017751619051171147,0.068680351641915702,-0.030973617512206154,-0.022771686483790635,-0.021434084779253251
2005-02-28,0.020011771186655793,0.048813954922677975,0.020394319828368698,0.065202666999492759,0.08364985706615867,0.071465319962868382,0.027205784642113803,0.097511592387252113,0.057643157853593557,0.031186625182092208,0.034062288168220496
2005-03-31,-0.016543647413137234,-0.025504028546701425,-0.020908978177890288,-0.05505487188506035,-0.068372070531194679,-0.052908599734351823,-0.033490126268506851,-0.057644982863998107,-0.061118629959857167,-0.019602319695487952,-0.022282747723645548
2005-04-29,-0.01859375587374322,-0.025673197126612382,-0.026065941292937111,-0.028568985117190873,-0.027211691848909817,0.0041060071621871553,-0.054675393046957468,-0.04989652093970947,-0.01347222943762447,-0.022030151812082292,-0.022307786716370612
2005-05-31,0.031638432973602582,0.0035426727743047321,-0.0091524838717046194,0.036848375088844157,0.034215660539286243,0.0096738217140923313,0.08475227865432873,0.047868923304408804,0.039993412257187229,0.01761101298756754,0.018502840159433237
2005-06-30,0.0020375428163548256,0.013679774557841008,-0.0009939578944111471,0.026873207790331245,0.033410847346845379,0.040875674815888045,0.082961909904688325,0.0028949717782800325,0.02864783280662123,0.0086159586831575843,0.010052685700670652
2005-07-29,0.036543250180376505,0.035774164748125545,0.0099119501196476174,0.062189489946754703,0.067563004348415875,0.070038988165666421,0.054820486125503824,0.11641277192602169,0.013111365649443357,0.034335377900659783,0.036316590972040069
2005-08-31,-0.0099470994152505467,0.014799786714369396,0.067263247258992839,-0.032529959125376873,0.0085270349515326957,0.0054878532762581839,0.0035268279077823039,-0.032467986627104088,-0.063648561714949245,0.0075069286359283902,0.0075644981522850225
2005-09-30,0.0081813379862906259,0.023974168026838612,0.098324557776983235,0.062219706392219416,0.089031358014141096,0.057123311241321778,0.09337084993443337,0.1146520970663546,0.00837126343286234,0.025642078056892274,0.029643959378530739
2005-10-31,-0.016863314137641253,-0.031996117463618926,-0.012065498866732678,-0.070884576807470789,-0.067595606545027692,-0.10308216922461795,-0.10752865126199952,-0.061300212474284251,-0.071721379140991179,-0.024560252560746568,-0.027305221992860632
2005-11-30,0.038858217534841824,0.016721696510390783,0.041799205446180113,0.083040021781018047,0.079480228551379734,0.068032128336261016,0.094091259100876332,0.11172353151253421,0.085824293151904582,0.032776446612673975,0.035765923941206527
2005-12-30,0.00016345444513377147,0.034579101522176303,0.082279808778323957,0.071492938554703567,0.057425879515860534,0.031588666160602033,0.091684825379604082,0.092459919672782567,0.06920559402959367,0.021912771387356707,0.024296419298779005
2006-01-31,0.026631610071040705,0.063290074223607204,0.049190897069271232,0.074456277089455028,0.10588639652037031,0.13165391860816886,0.072975464080365052,0.083672611231313004,0.030194499588910798,0.043685049709822267,0.048052788037070249
2006-02-28,0.00035426866457525315,0.00083162440399864985,-0.0085180131412534634,-0.0024562881900607116,-0.0011873808378048663,0.031015481901622347,0.024732242163255008,-0.029666839570285597,-0.005557670529622495,-0.0014894964582250528,-0.0014699501767377397
2006-03-31,0.012334732017071838,0.038110293625819441,0.024908992018186624,0.018737205212190661,0.0087705576891038105,0.031449402686400181,0.094967236629536503,-0.0044682925032373186,0.0012290560660345466,0.021750342122616475,0.020818436699182791
2006-04-28,0.012733183325705411,0.049817809389383495,0.028672943855521198,0.067604539942475367,0.068792839307194889,0.051069314603959096,0.034518104165742199,0.065654630363743152,0.095545042312761869,0.029909050658873202,0.032741782795499018
2006-05-31,-0.030684966152908822,-0.028003348854874259,-0.064210308152851919,-0.080468520463852222,-0.1106959185412083,-0.05294310351318661,-0.15279630293930899,-0.079408578754809486,-0.069261726450597749,-0.034756047525856142,-0.040219738715526865
2006-06-30,0.00074118315510778498,0.0032478534692034823,-0.011150177015264004,-0.0077384589250712498,-0.0024475529891175426,0.020498016177882605,0.020394265799634503,-0.016675067722939311,-0.018885208523276516,-0.00029323538166412167,-0.00043156517140946439
2006-07-31,0.003028939347816304,0.01513032526258188,-0.005550022721139314,-0.0019450683409964653,0.014016326891041672,0.026181907097776451,0.00095557036806523756,-0.0018951151408585845,-0.046491239659506814,0.0062214480247038658,0.0068019025034471853
2006-08-31,0.023148653592192606,0.0310733147766474,0.0148954564038286,0.034022999615206086,0.025159132314911375,0.021576830693478946,0.090034832786757155,0.024481467039106575,0.032968637600729218,0.025625965318503176,0.025590258475519625
2006-09-29,0.024783456131647005,0.0085249721618072191,-0.016532311544136646,0.039207151998861024,0.0082897621824402148,0.036542165841338049,0.075715119378928969,0.030348916444549161,0.040668619839111929,0.011853149647025645,0.011585727516936149
2006-10-31,0.033304327264601641,0.041993344820010027,0.017256829527682798,0.02727537253817339,0.046403482111866332,0.066721956392504153,0.064302411348105812,-0.0042246181894199757,0.0083854950705868955,0.036045236728909177,0.036824161718076835
2006-11-30,0.018918185176257721,0.034935867155173314,0.0070635323879267237,0.077720026643047724,0.071689117717784356,0.1037268878728685,0.055606670872813978,0.054370861362758691,0.099516582215233892,0.024193109014058124,0.027878752289597776
2006-12-29,0.011634076113457488,0.031605729452485735,0.024544958034317065,0.036439388084176141,0.044044876747804107,0.13611177756515369,0.030730176882249043,-0.0031442973757045724,0.0137455803994818,0.020127110891829097,0.022068636352332693
2007-01-31,0.017654836972420922,0.0058906348148837747,0.0084234810007162916,-0.021411575938545962,-0.010614340903671221,-0.043308005240118796,0.025187785115461558,-0.047159267372345798,-0.027811563142751315,0.011736083183627321,0.0098998951889275166
2007-02-28,-0.019144800622595218,-0.0036045613787574196,0.039438683273197758,0.0019700035013063017,-0.0059533993063542352,-0.017723692756219579,-0.09029171463584762,0.043173723992143913,0.017493113855266706,-0.0052171869088218168,-0.0052790787854324487
2007-03-30,0.010393876787014558,0.035600344980001204,-0.013306293869966681,0.020454057558794297,0.038908109477210122,0.037814432418819245,0.030966165742841171,0.029170148812557032,-0.022277656748740136,0.018139806866853167,0.019857593785986609
2007-04-30,0.041694389105192679,0.062595687332876196,-0.019655052924860503,0.047490491380825735,0.046353592668644916,0.036935455067022629,0.11435379756913772,0.058693694063879788,-0.0022594207947756067,0.043167381339929325,0.043432690758878248
2007-05-31,0.033767760217213026,0.017430915704337441,0.016187342638981077,0.063216427175839696,0.04740166537796732,0.07264162596676986,0.06715198985615424,0.079295582364811976,0.038458268076128607,0.027623805902417892,0.029298316532223864
2007-06-29,-0.017229498755541774,-0.00019684282181266338,-0.0030023736626686452,0.058311061807650943,0.04580974595390349,0.10916204177408051,0.0078214237318222461,0.029519745622279377,0.094927864051604138,-0.0077432225421768365,-0.0029430102395431239
2007-07-31,-0.031747850065853435,-0.021524405742356159,-0.0016284663978156026,0.075415421046721429,0.05141729217025838,0.098482719933787224,0.060453439554905029,0.10433207100023459,0.031784820087536671,-0.022395156365211291,-0.015389113295276941
2007-08-31,0.014446156709930368,-0.011102890169754184,-0.029816333353827055,-0.014376320379711439,-0.02147984986121549,0.069574580006515493,-0.031902973704300792,-0.04547718750669455,-0.028596319425328989,-0.00075901567061238944,-0.0027703605858945836
2007-09-28,0.036803984038675144,0.049386663956015237,0.022807053868968381,0.11116287421555943,0.10475741992209973,0.18181232892119539,0.15545380082828578,0.071891922863104307,0.058359802975517905,0.046459374506771546,0.05228946423540811
2007-10-31,0.016405264629337064,0.045548570149849553,-0.0038236251512205645,0.105727446672838,0.10572914636330305,0.15352933399793048,0.15700405174633042,0.06854058054320504,0.052761508385996365,0.03021066479622931,0.03827044823998027
2007-11-30,-0.043821829746263419,-0.032531977375186663,-0.018499038066286503,-0.098546995966899753,-0.073546455341719344,-0.14519859034280472,-0.020175736235042686,-0.10015303358021226,-0.11900986658825227,-0.041734838048176126,-0.045220829129803269
2007-12-31,-0.0062320105198380811,-0.017673421649268831,-0.040385653584143054,-0.00528891820748934,0.0035208066797486888,-0.045487365182930263,0.072739942629422294,-0.015295983819145292,-0.013385037876413562,-0.012985075853163152,-0.011131835645687862
2008-01-31,-0.062975244677595382,-0.11019506075512005,-0.046780460658329408,-0.15465093633541441,-0.1332970476145133,-0.24284447662996472,-0.15478992405082839,-0.14840902842795692,-0.11104186299058477,-0.079497456629449986,-0.085455091261956578
2008-02-29,-0.032257745621136279,0.015929870190105288,0.0068645857431288374,0.071034624301292676,0.07121671573508366,0.10237741445500689,-0.024220456504054088,0.051882271391037738,0.13832082556518702,-0.0058046566585912224,0.0028226828642127851
2008-03-31,-0.0041853344109473575,0.0041527275628086115,-0.041406593517184453,-0.069670730484885313,-0.05437201238120213,-0.1298511045492933,-0.13556049771113421,-0.044087464428082021,0.024224446258423939,-0.0096313258897542074,-0.014779137426587855
2008-04-30,0.047981523322853312,0.044260275611250399,0.070137609072516108,0.079515088770538464,0.078028050794646128,0.14504992992569832,0.10506007440812885,0.069404999691711419,0.04121308003774949,0.05122349330681164,0.054285075566709487
2008-05-30,0.015205193697643055,0.0044126081402577587,0.024858098080947008,-0.041858025087636898,0.018383432491901382,-0.050838306319611497,-0.10677881025008021,-0.017947504478380245,-0.032690687580010459,0.015133521536663981,0.015509449818516633
2008-06-30,-0.085547908953842303,-0.091055081471371743,-0.070605119379369446,-0.13316888070861346,-0.10508723462973941,-0.1294206429662994,-0.21772571646325348,-0.13063483824823605,-0.12037125995270993,-0.083118359299092032,-0.085678744441863464
2008-07-31,-0.011921610807611838,-0.029161337684373741,-0.034675615676215216,-0.0085641652432716011,-0.038449764686288572,0.02278225788680989,0.065008626941961245,-0.016452794204371061,-0.069897981748359775,-0.024737549136924143,-0.026313648056184569
2008-08-29,0.012965830810008235,-0.040173998267982534,-0.040594496419375271,-0.073188270793978133,-0.083246324335891728,-0.085367679047814921,-0.011753316785082095,-0.14852884874802111,-0.011848789954179316,-0.014148539637231847,-0.021791668942170363
2008-09-30,-0.096763660498736664,-0.16351355407204612,-0.11889612105924834,-0.18116420588456958,-0.1923748809604279,-0.22801682442231613,-0.20326085416026846,-0.11252183177633647,-0.2101100279882771,-0.12662532934952994,-0.1335034584091683
2008-10-31,-0.18808117347673939,-0.23882366022004137,-0.15996080029737877,-0.27532325252035533,-0.31976065527518027,-0.25803005958370678,-0.33512708516017148,-0.30275786621320061,-0.20666062649414571,-0.21022821638694703,-0.2208386607794498
2008-11-28,-0.077613983151830906,-0.071039325862808866,-0.012536934016149033,-0.073379759539199785,-0.078261427405398765,0.044499377236581671,-0.11282504851278269,-0.18573383661840148,-0.11432667618642305,-0.066918612104655523,-0.067952211146565494
2008-12-31,0.012050768803721804,0.051167094016799509,0.078130535625379749,0.10634646594721064,0.075100519164438967,0.099846502420708652,0.092569491381086083,0.18080598000140585,0.04859965677626861,0.031579578193620034,0.03560109401773303
2009-01-30,-0.085404532275360087,-0.11719503379304627,-0.070387906149461499,-0.065977187657451142,-0.06676036114844322,-0.086685808455368413,-0.020321136434256672,-0.042429145402550779,-0.10578200516770758,-0.091683043676411433,-0.08930590596881631
2009-02-27,-0.10924456226683373,-0.10713661332471583,-0.13218557578035525,-0.066298281311726284,-0.058063264935773511,-0.032255186128083854,-0.10944081645314564,-0.1960800121759895,0.038874118268877447,-0.10798520537340778,-0.1030530029276028
2009-03-31,0.081616656467611723,0.067006060934557327,0.02077907770858729,0.14767223587915634,0.13427653377525448,0.13216526215400548,0.11468924673735063,0.23394334267410183,0.14668879731692269,0.072700805516500655,0.079156297741244275
2009-04-30,0.091209688975990549,0.13052796531864705,0.091902128775601721,0.15425440489933337,0.15392802053216831,0.10511085252457303,0.178540569411686,0.19404479483588702,0.16044658852123977,0.10632146283921592,0.11157821246803692
2009-05-29,0.052790311881336573,0.11449125608328849,0.098047148943116669,0.14063609789772852,0.15774603549957686,0.15933095309001946,0.31244553045012663,0.039975408476547243,0.14193989404456606,0.086733895046870471,0.094983994891896129
2009-06-30,0.001734308077747101,-0.019776874042781428,0.017433079583857179,-0.0030103681559270927,-0.013563147937974734,0.03999507071167123,-0.021978717733527619,-0.010029402503185344,-0.079163777146388573,-0.004522062536761455,-0.0056157395969503119
2009-07-31,0.072260967055273156,0.099870430776455479,0.041878690653259977,0.11954702010742503,0.1065618387203655,0.10284782053215238,0.085450455425340882,0.17058369312343979,0.11173052625121613,0.081301056666476801,0.084365614340163014
2009-08-31,0.033493439840818054,0.061158240768406667,0.038595923468349155,-0.028109058641696615,-0.0035846883943927406,-0.072897668847178992,-0.010915961181033473,0.01169197965169657,-0.028779248908015562,0.040426209226132867,0.035137955572245395
2009-09-30,0.037600874873188722,0.045362360918286118,-0.01737195134375577,0.087807078857921245,0.086883881380338646,0.045304987654400171,0.10443511122371668,0.11384514088797022,0.11967991589505546,0.039084539427672739,0.044852768576686582
2009-10-30,-0.019919829917441168,-0.011681861942266466,-0.025398660332460563,-0.0096131615903400393,0.001236424206700254,0.062441055942477772,-0.0409764864803027,-0.064831501766359143,-0.042074759712739759,-0.017951273692905129,-0.01556977029619136
2009-11-30,0.057067622714514599,0.028616039449722259,-0.010306225363815657,0.030285237840292353,0.04205630278360812,0.024272708713070943,0.080765320520062758,0.0078243082873836727,0.037962833295683764,0.040049975253730816,0.040301899355665166
2009-12-31,0.019925918179733448,0.014980845299360895,0.007682613249289141,0.044593104688043193,0.038733374696875218,0.0045988172344000166,0.03440300113245854,0.079975077310975126,0.081886792758139093,0.017797782204469394,0.020494514223052401
2010-01-29,-0.036009098129098131,-0.060902699722763735,0.018804102185172467,-0.061572600339626686,-0.057387575713408759,-0.090314276123156387,-0.054411713663513411,-0.045648728226907506,-0.067017145722050572,-0.042209443757356101,-0.044170581623211892
2010-02-26,0.029717519137575549,-0.020097240716635524,0.011129219667704174,0.00032209780683557023,0.0035113536658148855,0.021701778993543704,0.013414801191463932,-0.0066862856424366041,-0.037378207597678334,0.013998335542831645,0.012654407342136317
2010-03-31,0.057714638860349075,0.06279443471066283,0.048734373585170097,0.074429064447514542,0.07764075453476843,0.052743351085662984,0.088393251837494954,0.089195803343128766,0.06534152817557895,0.060088451418209239,0.062343704161357323
2010-04-30,0.015595223199940497,-0.027428563328808036,-0.00156473830271524,0.023221960864197158,0.012042596430357218,-0.0035730139369217514,0.018598652976372001,0.054894322672176019,0.025131530953872286,0.00014029358100195688,0.0016875234067131649
2010-05-31,-0.084721808323749107,-0.12982187062046954,-0.084325054441959188,-0.089976704358886411,-0.092068923699549804,-0.056110136374756536,-0.083247446839102179,-0.14296754178871046,-0.10333101222775358,-0.10069161257522145,-0.099611409939567588
2010-06-30,-0.055126277607028068,-0.0074619276204774465,-0.020269070336530241,0.013435260530024291,-0.0073765689031757746,0.012336764119643405,0.04200367154035025,0.0091754713858487671,-0.019488456319521025,-0.034887791676770197,-0.031288532383516643
2010-07-30,0.0672050896416653,0.11015059445865238,0.034979607395313077,0.054488208703479223,0.079988295686473046,0.042745130435164272,0.0072350914655456003,0.072782507062588014,0.086437698718430864,0.077954083971304197,0.078223568968855767
2010-08-31,-0.046127332135228891,-0.037489507685719133,-0.023108321716558532,-0.014727485301486177,-0.01961130643914771,-0.027902598341731744,-0.01449037271260593,-0.026434912413201141,-0.014544253152803244,-0.038049906335668397,-0.035583386788890246
2010-09-30,0.086553624093332962,0.10426647843738199,0.044755938473224115,0.10661016900383812,0.10537552543806285,0.08666725844820608,0.15083825914100293,0.11204227751638676,0.10224050217142376,0.089151059729596388,0.091363635879357086
2010-10-29,0.038285396333803713,0.042412982696081035,0.020194976906920105,0.025888316907324786,0.028622770519180933,0.03818725555074285,0.016111143773555419,0.015143137152298385,0.026999845452935052,0.036597637467745407,0.035502655780957959
2010-11-30,0.0004284483321662182,-0.078963667179771407,0.020802022865719274,-0.019300739169648504,-0.026752950625455362,-0.024072596654716567,-0.067538157640671379,0.00041898631010825558,0.01563015331633542,-0.021825984792178534,-0.022500064255978967
2010-12-31,0.06426160512264173,0.08059325163431709,0.073417951336278639,0.060966319357524439,0.068930600452499297,-0.00717191859464504,0.073297577579732653,0.10505226656622851,0.11748160821431719,0.070947938260735977,0.070668644673751113
2011-01-31,0.023396057469881743,0.03865755885163516,0.0012665012868563112,-0.014301489992204226,-0.027506591090733768,-0.0052156985636092751,-0.1399502415094018,0.025125338684754604,0.03149073992721501,0.022340684622598677,0.015571280197197496
2011-02-28,0.032344678274208616,0.032304418770927892,0.044590446738661325,-0.039348432707647811,-0.0093696814628038191,-0.018201660055515025,-0.017802997263487309,-0.064812832368923753,-0.091859504300908071,0.034413551030118686,0.028709509278757636
2011-03-31,0.00074054861626975208,-0.0083722427548073783,-0.096368112567936814,0.068873827442094596,0.057131242038051658,0.0518454330904215,0.10531269749815034,0.11034888047059699,0.01694882204673728,-0.0099107026098644874,-0.0010039575771715467
2011-04-29,0.029822017014816175,0.076975799366485936,0.0036402843162608037,0.037231971555948588,0.030547261227639694,0.015790219543167183,-0.010493541281028746,0.063642165685977831,0.064273223854666869,0.041604891383615207,0.040096981531697863
2011-05-31,-0.011551784966881726,-0.033558342250054482,-0.016418102257534168,-0.015593969211988299,-0.026579432763542014,0.0032057099101313749,-0.043176972814820157,-0.035280579744653304,-0.0044556874167533686,-0.020963512454666548,-0.02172444573087156
2011-06-30,-0.017585601749235256,-0.019345816538881126,0.014542407990500248,-0.021947793974688046,-0.015501534277298334,-0.038152557921653757,0.017523974024195463,-0.019490848725716055,-0.044153468675124125,-0.015946187070486787,-0.015883703711581067
