date,USD,JPY,GBP,CNY,INR,KRW,TWD,HKD
2003-11-28,1.1996,131.5,0.69635000000000002,9.9250000000000007,54.9343,1441.3800000000001,40.949300000000001,9.3142999999999994
2003-12-31,1.2564,135,0.70445000000000002,10.398,57.517000000000003,1498.3299999999999,42.680900000000001,9.7539999999999996
2004-01-30,1.2478,131.88999999999999,0.68364999999999998,10.313700000000001,56.183900000000001,1462.2,41.526299999999999,9.6896000000000004
2004-02-27,1.2493000000000001,136.28999999999999,0.66915000000000002,10.33,56.126399999999997,1467.8,41.491,9.7147000000000006
2004-03-31,1.2295,128.36000000000001,0.66800000000000004,10.1762,53.309699999999999,1409.5999999999999,40.512099999999997,9.5829000000000004
2004-04-30,1.198,132.34999999999999,0.67454999999999998,9.8945000000000007,53.248699999999999,1404.9100000000001,39.956400000000002,9.3413000000000004
2004-05-31,1.2189000000000001,133.44,0.66544999999999999,10.0878,55.471899999999998,1416.8,40.699399999999997,9.4991000000000003
2004-06-30,1.2169000000000001,132.66999999999999,0.67074999999999996,10.0717,55.995100000000001,1406.23,41.1008,9.4922000000000004
2004-07-30,1.2019,133.84,0.66095000000000004,9.9365000000000006,56.0242,1404.1600000000001,40.987699999999997,9.3653999999999993
2004-08-31,1.2184999999999999,133.00999999999999,0.67535000000000001,10.0845,56.169899999999998,1403.51,41.491199999999999,9.5039999999999996
2004-09-30,1.2427999999999999,136.84999999999999,0.68594999999999995,10.286899999999999,56.679299999999998,1431.2,42.236199999999997,9.6898999999999997
2004-10-29,1.2798,135.38,0.69535000000000002,10.559699999999999,57.891800000000003,1429.4000000000001,42.648499999999999,9.9300999999999995
2004-11-30,1.3278000000000001,136.84,0.69525000000000003,10.9893,59.217300000000002,1392.1700000000001,42.787500000000001,10.3248
2004-12-31,1.3553999999999999,139.09999999999999,0.70755000000000001,11.2151,59.331600000000002,1402.73,43.072400000000002,10.5375
2005-01-31,1.3046,135.18000000000001,0.69294,10.7972,56.8491,1339.74,41.433300000000003,10.175800000000001
2005-02-28,1.3253999999999999,138.38,0.68915000000000004,10.9697,57.908700000000003,1335.2,41.178600000000003,10.337199999999999
2005-03-31,1.2968,138.90000000000001,0.68674999999999997,10.732799999999999,56.690300000000001,1318.2,40.873199999999997,10.113799999999999
2005-04-29,1.2873000000000001,134.84,0.67544999999999999,10.6807,56.3996,1286.8900000000001,40.354599999999998,10.0596
2005-05-31,1.2338,133.56999999999999,0.67700000000000005,10.211,53.899000000000001,1242.5999999999999,38.686999999999998,9.5992999999999995
2005-06-30,1.2094,134.28,0.67484999999999995,10.0138,52.451000000000001,1251.1199999999999,38.277500000000003,9.3986000000000001
2005-07-29,1.2122999999999999,136.37,0.68955,9.8308999999999997,52.5914,1245.54,38.680799999999998,9.4269999999999996
2005-08-31,1.2333000000000001,136.56999999999999,0.68386999999999998,9.9894999999999996,53.8155,1275.8499999999999,39.877299999999998,9.5854999999999997
2005-09-30,1.2025999999999999,136.50999999999999,0.68120000000000003,9.7347000000000001,53.046900000000001,1254.01,39.922699999999999,9.3307000000000002
2005-10-31,1.1986000000000001,139.58000000000001,0.67766000000000004,9.6905000000000001,54.418999999999997,1250.79,40.214700000000001,9.2920999999999996
2005-11-30,1.1787000000000001,141.22999999999999,0.68032000000000004,9.5244,54.121200000000002,1222.78,39.502899999999997,9.1400000000000006
2005-12-30,1.1849000000000001,139.47999999999999,0.68850999999999996,9.5498999999999992,53.302999999999997,1195.1800000000001,38.841799999999999,9.1740999999999993
2006-01-31,1.2173,142.46000000000001,0.68254999999999999,9.8130000000000006,53.407299999999999,1174.22,38.932499999999997,9.4429999999999996
2006-02-28,1.1922999999999999,138.00999999999999,0.68000000000000005,9.5859000000000005,52.787199999999999,1157.6700000000001,38.688499999999998,9.2507999999999999
2006-03-31,1.2118,142.71000000000001,0.69804999999999995,9.7312999999999992,54.161200000000001,1179.3900000000001,39.397500000000001,9.4196000000000009
2006-04-28,1.2635000000000001,143.78,0.69345999999999997,10.1205,56.676699999999997,1191.1199999999999,40.267200000000003,9.7912999999999997
2006-05-31,1.2828999999999999,144.28999999999999,0.68503000000000003,10.2865,59.492699999999999,1213.3299999999999,41.100900000000003,9.9524000000000008
2006-06-30,1.2790999999999999,146.41999999999999,0.69221999999999995,10.219900000000001,58.857500000000002,1212.8199999999999,41.392699999999998,9.9300999999999995
2006-07-31,1.2766,146.38999999999999,0.68330000000000002,10.1724,59.436999999999998,1219.95,41.795099999999998,9.9198000000000004
2006-08-31,1.2795000000000001,150.41999999999999,0.67264999999999997,10.176299999999999,59.554200000000002,1230.3399999999999,42.097499999999997,9.9518000000000004
2006-09-29,1.2674000000000001,149.78999999999999,0.67779999999999996,10.0267,58.258099999999999,1200.4100000000001,41.987099999999998,9.8841000000000001
2006-10-31,1.2769999999999999,149.28999999999999,0.66920000000000002,10.062099999999999,57.503700000000002,1203.3800000000001,42.478900000000003,9.9324999999999992
2006-11-30,1.3254999999999999,153.36000000000001,0.67357999999999996,10.384,59.300699999999999,1232.1199999999999,42.975299999999997,10.3104
2006-12-29,1.3197000000000001,157.12,0.67390000000000005,10.296900000000001,58.381100000000004,1226.72,42.988500000000002,10.2597
2007-01-31,1.3008999999999999,157.28999999999999,0.66295999999999999,10.112299999999999,57.448799999999999,1224.8199999999999,42.864199999999997,10.1579
2007-02-28,1.3228,156.84999999999999,0.67430000000000001,10.2387,58.561399999999999,1246.4300000000001,43.630899999999997,10.3329
2007-03-30,1.3354999999999999,157.36000000000001,0.67918000000000001,10.3293,58.120600000000003,1257.54,44.206200000000003,10.448499999999999
2007-04-30,1.3668,163.05000000000001,0.68294999999999995,10.536,56.295200000000001,1271.73,45.5869,10.690300000000001
2007-05-31,1.3447,163.77000000000001,0.6794,10.289099999999999,54.650300000000001,1248.4200000000001,44.509599999999999,10.501099999999999
2007-06-29,1.3541000000000001,166.80000000000001,0.67449999999999999,10.3071,55.1355,1249.0599999999999,44.446899999999999,10.584300000000001
2007-07-31,1.3693,162.30000000000001,0.67254000000000003,10.3697,55.378500000000003,1258.73,45.0396,10.7182
2007-08-31,1.363,157.78999999999999,0.67618999999999996,10.289,55.822400000000002,1279.51,45.0289,10.631399999999999
2007-09-28,1.4267000000000001,163.78999999999999,0.69757999999999998,10.684900000000001,56.614600000000003,1300.7,46.505899999999997,11.0557
2007-10-31,1.4464999999999999,167.21000000000001,0.69589000000000001,10.7974,56.923699999999997,1306.5699999999999,46.868400000000001,11.2126
2007-11-30,1.4633,162.81999999999999,0.71440000000000003,10.8596,58.180300000000003,1359.27,47.420299999999997,11.446899999999999
2007-12-31,1.4582999999999999,163.03999999999999,0.73545000000000005,10.638299999999999,57.467300000000002,1364.96,47.283299999999997,11.3688
2008-01-31,1.4849000000000001,158.18000000000001,0.74660000000000004,10.664300000000001,58.473500000000001,1401.1500000000001,47.7455,11.5776
2008-02-29,1.5179,157.46000000000001,0.76439999999999997,10.791700000000001,60.7303,1428.1199999999999,46.943899999999999,11.805300000000001
2008-03-31,1.5809,157.40000000000001,0.79576000000000002,11.085900000000001,63.419800000000002,1566.72,48.027700000000003,12.3024
2008-04-30,1.5570999999999999,162.36000000000001,0.78532999999999997,10.881399999999999,63.204900000000002,1566.5,47.440100000000001,12.137600000000001
2008-05-30,1.5555000000000001,164.15000000000001,0.78578000000000003,10.7896,65.602699999999999,1597.3299999999999,47.154400000000003,12.1289
2008-06-30,1.5736000000000001,167.31999999999999,0.79039999999999999,10.7859,67.750200000000007,1647.6099999999999,47.774500000000003,12.27
2008-07-31,1.5590999999999999,168.38999999999999,0.78674999999999995,10.650600000000001,66.246099999999998,1578.2,47.887700000000002,12.164199999999999
2008-08-29,1.4674,159.65000000000001,0.80564000000000002,10.012600000000001,64.348600000000005,1594.9200000000001,46.229500000000002,11.426399999999999
2008-09-30,1.4066000000000001,149.56,0.79017999999999999,9.6282999999999994,66.066599999999994,1697.3399999999999,45.296500000000002,10.921799999999999
2008-10-31,1.2726,125.3,0.78813,8.702,62.916200000000003,1713.1800000000001,42.012,9.8619000000000003
2008-11-28,1.2690999999999999,121.22,0.82625000000000004,8.6949000000000005,63.656500000000001,1866.3099999999999,42.319099999999999,9.8462999999999994
2008-12-31,1.3951,126.65000000000001,0.95694999999999997,9.5203000000000007,67.910600000000002,1806.6900000000001,46.229199999999999,10.814299999999999
2009-01-30,1.2813000000000001,115.23999999999999,0.88122999999999996,8.7783999999999995,62.796900000000001,1767.6500000000001,43.433599999999998,9.9358000000000004
2009-02-27,1.2668999999999999,123.61,0.88509000000000004,8.6986000000000008,65.037800000000004,1943.5599999999999,44.375900000000001,9.8262
2009-03-31,1.3229,131.41999999999999,0.92518,9.0411999999999999,67.131,1829.6300000000001,45.0274,10.2529
2009-04-30,1.3209,130.63,0.89407999999999999,9.0096000000000007,66.090999999999994,1693.8499999999999,44.2438,10.236700000000001
2009-05-29,1.4157999999999999,134.97,0.87395,9.6417000000000002,66.506600000000006,1771.9100000000001,45.676400000000001,10.9445
2009-06-30,1.405,135.31999999999999,0.85335000000000005,9.5961999999999996,67.299300000000002,1788.79,46.2911,10.8888
2009-07-31,1.4257,134.99000000000001,0.85282999999999998,9.7411999999999992,68.472300000000004,1751.48,46.308599999999998,11.049799999999999
2009-08-31,1.4341999999999999,133.13,0.88078999999999996,9.7967999999999993,70.146699999999996,1792.3699999999999,47.004899999999999,11.116199999999999
2009-09-30,1.4642999999999999,131.31999999999999,0.9143,9.9957999999999991,70.444800000000001,1722.99,46.949599999999997,11.348800000000001
2009-10-30,1.4719,132.61000000000001,0.89441999999999999,10.0486,69.165099999999995,1739.8900000000001,48.2239,11.4076
2009-11-30,1.4976,129.25999999999999,0.91332000000000002,10.224399999999999,69.707599999999999,1741.4100000000001,48.459899999999998,11.606299999999999
2009-12-31,1.4331,133.50999999999999,0.88759999999999994,9.7857000000000003,66.721699999999998,1658.3900000000001,46.090400000000002,11.1114
2010-01-29,1.3863000000000001,125.13,0.86714999999999998,9.4638000000000009,64.046999999999997,1610.3599999999999,44.599299999999999,10.7639
2010-02-26,1.3631,121.26000000000001,0.89459999999999995,9.3043999999999993,62.698500000000003,1581.05,43.496499999999997,10.5814
2010-03-31,1.3532999999999999,126.45999999999999,0.89083999999999997,9.2368000000000006,60.844999999999999,1531.27,42.662100000000002,10.5083
2010-04-30,1.3293999999999999,124.78,0.87053000000000003,9.0734999999999992,58.856999999999999,1473.3699999999999,41.659100000000002,10.3218
2010-05-31,1.2295,112.03,0.84606000000000003,8.3939000000000004,56.979999999999997,1477.8399999999999,39.352400000000003,9.5733999999999995
2010-06-30,1.2257,108.56999999999999,0.81918000000000002,8.3124000000000002,56.948999999999998,1497.48,39.2971,9.5437999999999992
2010-07-30,1.3051999999999999,112.84,0.83157000000000003,8.8417999999999992,60.5533,1543.6700000000001,41.735700000000001,10.1366
2010-08-31,1.2688999999999999,106.73,0.82730000000000004,8.6388999999999996,59.728000000000002,1521.24,40.552300000000002,9.8704000000000001
2010-09-30,1.3621000000000001,113.67,0.86597000000000002,9.1402999999999999,60.826900000000002,1548.1600000000001,42.557000000000002,10.569000000000001
2010-10-29,1.3947000000000001,112.12,0.86926999999999999,9.2211999999999996,61.5488,1561.5,42.441299999999998,10.809699999999999
2010-11-30,1.3038000000000001,109.01000000000001,0.83674999999999999,8.6755999999999993,59.804200000000002,1518.9200000000001,39.987299999999998,10.125299999999999
2010-12-31,1.3384,108.47,0.85736999999999997,8.8231000000000002,59.802999999999997,1497.8800000000001,39.157800000000002,10.404500000000001
2011-01-31,1.3697999999999999,112.28,0.85429999999999995,8.9901999999999997,62.751300000000001,1526.5,39.557600000000001,10.6759
2011-02-28,1.3792,112.88,0.84879000000000004,9.0492000000000008,62.6494,1553.71,40.924300000000002,10.742000000000001
2011-03-31,1.419,117.53,0.88336999999999999,9.2899999999999991,63.394300000000001,1552.3099999999999,41.715800000000002,11.035399999999999
2011-04-29,1.4806999999999999,120.22,0.88617000000000001,9.6361000000000008,65.752600000000001,1590.4100000000001,42.4527,11.4994
2011-05-31,1.4369000000000001,116.87,0.87436999999999998,9.3364999999999991,64.894199999999998,1552.0799999999999,41.300199999999997,11.1755
2011-06-30,1.4513,116.91,0.90322000000000002,9.3633000000000006,64.687799999999996,1548.4300000000001,41.613799999999998,11.292299999999999
2011-07-29,1.4399,110.54000000000001,0.87641000000000002,9.1948000000000008,63.023099999999999,1506.6199999999999,41.193600000000004,11.2224
2011-08-31,1.4410000000000001,110.27,0.88539000000000001,9.2051999999999996,66.227099999999993,1539.55,41.941699999999997,11.221299999999999
2011-09-30,1.3387,103.12,0.85897000000000001,8.6292000000000009,66.635900000000007,1597.4300000000001,41.237000000000002,10.4231
2011-10-31,1.3946000000000001,108.70999999999999,0.86458999999999997,8.9108000000000001,68.2577,1554.04,42.017899999999997,10.8339
2011-11-30,1.3448,104.31,0.85587999999999997,8.4663000000000004,69.569999999999993,1523.1300000000001,40.2483,10.449
2011-12-30,1.2961,99.659999999999997,0.83338999999999996,8.1341999999999999,68.742000000000004,1491.23,39.185400000000001,10.068899999999999
2012-01-31,1.3070999999999999,99.719999999999999,0.82998000000000005,8.3167000000000009,65.251999999999995,1482.23,38.926000000000002,10.1381
2012-02-29,1.3357000000000001,108.20999999999999,0.83809999999999996,8.4730000000000008,65.884,1507.22,39.558599999999998,10.3591
2012-03-30,1.3343,110.56,0.83269000000000004,8.3999000000000006,67.924000000000007,1512.6500000000001,39.398099999999999,10.362399999999999
2012-04-30,1.3229,105.59999999999999,0.81489,8.3132999999999999,69.701999999999998,1497.5699999999999,38.614899999999999,10.263199999999999
2012-05-31,1.2363,96.920000000000002,0.80196000000000001,7.9009999999999998,69.602000000000004,1462.78,37.009900000000002,9.5960999999999999
2012-06-29,1.2666999999999999,101.04000000000001,0.80642000000000003,7.9843999999999999,70.091999999999999,1442.55,37.5441,9.8254999999999999
2012-07-31,1.2305999999999999,96.159999999999997,0.78539999999999999,7.8041999999999998,68.343000000000004,1387.3299999999999,36.763199999999998,9.5424000000000007
2012-08-31,1.2579,98.560000000000002,0.79308999999999996,7.9493999999999998,69.896000000000001,1418.55,37.468699999999998,9.7552000000000003
2012-09-28,1.286,100.20999999999999,0.79549000000000003,8.1294000000000004,68.343000000000004,1436.97,37.902900000000002,9.9713999999999992
2012-10-31,1.2969999999999999,103.56999999999999,0.80384999999999995,8.1066000000000003,70.040999999999997,1413.5599999999999,37.900799999999997,10.0517
2012-11-30,1.2986,107.11,0.81108000000000002,8.1037999999999997,70.590000000000003,1408.04,37.827800000000003,10.064500000000001
2012-12-31,1.3197000000000001,114.31999999999999,0.81252999999999997,8.2174999999999994,72.545599999999993,1405.0599999999999,38.2986,10.228999999999999
2013-01-31,1.3585,124.06999999999999,0.85580000000000001,8.4324999999999992,72.097099999999998,1478.48,40.046100000000003,10.536099999999999
2013-02-28,1.3084,120.86,0.86165000000000003,8.1760999999999999,71.312100000000001,1423.8499999999999,38.952800000000003,10.1457
2013-03-29,1.2819,120.76000000000001,0.84358,7.9630999999999998,69.497600000000006,1422.8199999999999,38.2121,9.9535
2013-04-30,1.3158000000000001,128.33000000000001,0.84677000000000002,8.0645000000000007,70.345200000000006,1443.77,38.634399999999999,10.211499999999999
2013-05-31,1.2999000000000001,130.63999999999999,0.85514999999999997,7.9973000000000001,73.400300000000001,1472.0599999999999,39.022100000000002,10.0901
2013-06-28,1.3009999999999999,128.97,0.85524,8.0078999999999994,77.653300000000002,1492.97,39.116300000000003,10.0914
2013-07-31,1.3275999999999999,130.53,0.87478999999999996,8.1418999999999997,80.136700000000005,1488.8699999999999,39.823300000000003,10.296200000000001
2013-08-30,1.3222,129.80000000000001,0.85287000000000002,8.1046999999999993,87.110299999999995,1469.97,39.618000000000002,10.253399999999999
2013-09-30,1.3532,132.90000000000001,0.83613999999999999,8.2675999999999998,84.552599999999998,1449.8900000000001,39.999099999999999,10.4941
2013-10-31,1.3599000000000001,133.69,0.84723000000000004,8.3554999999999993,84.004999999999995,1453.1700000000001,40.308399999999999,10.543699999999999
2013-11-29,1.3591,139.22,0.83028000000000002,8.2896000000000001,85.006600000000006,1441.5,40.285499999999999,10.5365
2013-12-31,1.3789,145.13,0.83233000000000001,8.3409999999999993,85.061300000000003,1447.8,41.091099999999997,10.6915
2014-01-31,1.3486,137.63,0.82042000000000004,8.2165999999999997,84.811999999999998,1464.3900000000001,41.079900000000002,10.472099999999999
2014-02-28,1.3802000000000001,140.49000000000001,0.82433999999999996,8.4248999999999992,85.257000000000005,1462.6500000000001,41.588299999999997,10.7102
2014-03-31,1.3772,141.96000000000001,0.82565,8.5585000000000004,82.304000000000002,1464.54,41.945700000000002,10.6831
2014-04-30,1.3866000000000001,141.62,0.82182999999999995,8.6379999999999999,83.578500000000005,1426.0799999999999,41.738300000000002,10.750400000000001
2014-05-30,1.3634999999999999,138.74000000000001,0.81369999999999998,8.5028000000000006,80.444999999999993,1387.8299999999999,40.820700000000002,10.5702
2014-06-30,1.369,138.66999999999999,0.80047999999999997,8.4694000000000003,82.213399999999993,1380.22,40.767899999999997,10.6107
2014-07-31,1.3385,137.66,0.79273000000000005,8.2685999999999993,81.021299999999997,1376.99,40.190100000000001,10.373699999999999
2014-08-29,1.3131999999999999,136.69,0.79120999999999997,8.0927000000000007,79.825100000000006,1335.4400000000001,39.383899999999997,10.1775
2014-09-30,1.2628999999999999,138.47999999999999,0.77864,7.7828999999999997,77.710700000000003,1338.95,38.5929,9.8057999999999996
2014-10-31,1.2524999999999999,140.68000000000001,0.78298000000000001,7.6829999999999998,77.195499999999996,1344.0899999999999,38.274999999999999,9.7133000000000003
2014-11-28,1.2452000000000001,147.72,0.79576000000000002,7.6420000000000003,77.244900000000001,1379.49,38.510800000000003,9.6556999999999995
2014-12-31,1.21,145.00999999999999,0.77656999999999998,7.5442999999999998,76.627099999999999,1326.27,38.476399999999998,9.3821999999999992
2015-01-30,1.1291,132.65000000000001,0.74955000000000005,7.0862999999999996,70.210599999999999,1239.76,35.7303,8.7523
2015-02-27,1.1195999999999999,133.94,0.72536,7.0277000000000003,69.471299999999999,1231.3800000000001,35.274000000000001,8.6850000000000005
2015-03-31,1.0728,128.68000000000001,0.72272999999999998,6.6599000000000004,67.196600000000004,1196.6400000000001,33.661299999999997,8.3173999999999992
2015-04-30,1.1214,134.18000000000001,0.73133999999999999,6.9645999999999999,70.946799999999996,1189.0699999999999,34.357500000000002,8.6926000000000005
2015-05-29,1.0986,136.34999999999999,0.71862999999999999,6.7929000000000004,69.998099999999994,1213.55,33.688499999999998,8.5190000000000001
2015-06-30,1.1153,136.19,0.70925000000000005,6.9252000000000002,71.170000000000002,1247.52,34.463500000000003,8.6455000000000002
2015-07-31,1.0984,136.08000000000001,0.70309999999999995,6.7920999999999996,70.373000000000005,1279.73,34.609200000000001,8.5158000000000005
2015-08-31,1.1204000000000001,135.86000000000001,0.73012999999999995,7.1515000000000004,74.504199999999997,1330.5799999999999,36.510899999999999,8.6830999999999996
2015-09-30,1.1182000000000001,133.81,0.73897000000000002,7.1387,73.503,1332.45,36.952500000000001,8.6667000000000005
2015-10-30,1.1006,132.75,0.71328000000000003,6.9489999999999998,71.847999999999999,1251.73,35.625999999999998,8.5305
2015-11-30,1.056,130.03999999999999,0.70235000000000003,6.7758000000000003,70.470799999999997,1225.8199999999999,34.516800000000003,8.1866000000000003
2015-12-31,1.0866,130.61000000000001,0.73748999999999998,7.0914000000000001,72.123000000000005,1283.96,36.009999999999998,8.4214000000000002
2016-01-29,1.0831,131.21000000000001,0.76082000000000005,7.1246999999999998,74.012100000000004,1308.75,36.3245,8.4345999999999997
2016-02-29,1.0874999999999999,122.81,0.78164,7.1216999999999997,74.494,1353.3699999999999,36.490200000000002,8.4562000000000008
2016-03-31,1.1380999999999999,128.03999999999999,0.79071000000000002,7.3505000000000003,75.370000000000005,1294.46,36.540199999999999,8.8275000000000006
2016-04-29,1.1451,121.94,0.78364999999999996,7.4181999999999997,75.590500000000006,1298.6600000000001,36.716500000000003,8.8821999999999992
2016-05-31,1.1138999999999999,123.29000000000001,0.76739999999999997,7.3291000000000004,75.076999999999998,1326.6700000000001,36.2958,8.6542999999999992
2016-06-30,1.1073,114.26000000000001,0.83457999999999999,7.3815999999999997,75.238,1276.8199999999999,35.8583,8.5920000000000005
2016-07-29,1.1173999999999999,114.06,0.84462000000000004,7.4172000000000002,74.435000000000002,1240.9300000000001,35.430999999999997,8.6679999999999993
2016-08-31,1.1157999999999999,115.23999999999999,0.84911000000000003,7.4443999999999999,74.582700000000003,1243.79,35.330199999999998,8.6549999999999994
2016-09-30,1.1234999999999999,113.92,0.86607999999999996,7.5029000000000003,74.420000000000002,1231.9100000000001,35.061700000000002,8.7136999999999993
2016-10-31,1.0963000000000001,115.09999999999999,0.89659,7.4165000000000001,72.903000000000006,1251.4000000000001,34.576999999999998,8.5027000000000008
2016-11-30,1.0599000000000001,120.97,0.84806000000000004,7.2986000000000004,72.902000000000001,1242.03,33.851700000000001,8.2210000000000001
2016-12-30,1.0517000000000001,122.97,0.85351999999999995,7.3380999999999998,71.677000000000007,1271,33.991900000000001,8.1585999999999999
2017-01-31,1.0784,121.86,0.85792000000000002,7.4259000000000004,72.654600000000002,1244.3900000000001,33.5839,8.3661999999999992
2017-02-28,1.0607,118.73999999999999,0.85431000000000001,7.2946,70.688000000000002,1197.97,32.502600000000001,8.2340999999999998
2017-03-31,1.0651999999999999,118.67,0.84852000000000005,7.3658999999999999,69.299999999999997,1194.9300000000001,32.444499999999998,8.2751000000000001
2017-04-28,1.0894999999999999,121.53,0.84133999999999998,7.5121000000000002,70.260000000000005,1235.3299999999999,32.893900000000002,8.4761000000000006
2017-05-31,1.1236999999999999,124.34999999999999,0.87177000000000004,7.6581999999999999,72.355000000000004,1251.1199999999999,33.684199999999997,8.7566000000000006
2017-06-30,1.1426000000000001,128.40000000000001,0.87709999999999999,7.7369000000000003,73.697999999999993,1308.8099999999999,34.720100000000002,8.9205000000000005
2017-07-31,1.1811,130.41,0.89541999999999999,7.9278000000000004,75.313999999999993,1314.96,35.419899999999998,9.2248000000000001
2017-08-31,1.1880999999999999,130.86000000000001,0.92137000000000002,7.8278999999999996,75.718999999999994,1339.23,35.8705,9.2975999999999992
2017-09-29,1.1814,132.91999999999999,0.88200000000000001,7.8646000000000003,77.108999999999995,1349.0999999999999,35.770800000000001,9.2304999999999993
2017-10-31,1.1647000000000001,132.41,0.87751000000000001,7.7370000000000001,75.332400000000007,1304.1400000000001,35.123899999999999,9.0863999999999994
2017-11-30,1.1892,133.80000000000001,0.88024999999999998,7.8773999999999997,76.319999999999993,1289.05,35.602499999999999,9.2881999999999998
2017-12-29,1.2004999999999999,135.28,0.88809000000000005,7.8023999999999996,76.532700000000006,1276.1199999999999,35.533999999999999,9.3803000000000001
2018-01-31,1.2415,135.77000000000001,0.87529000000000001,7.8384,79.188000000000002,1328.6199999999999,36.265300000000003,9.7109000000000005
2018-02-28,1.2209000000000001,130.31,0.88563000000000003,7.7222999999999997,79.659999999999997,1324.28,35.787999999999997,9.5549999999999997
2018-03-30,1.2323999999999999,130.97,0.87909000000000004,7.7348999999999997,80.808099999999996,1309.4300000000001,35.8705,9.6889000000000003
